city,title,rank,point,tag,link,review_n
Salem,Masonry Grill,77.0,3.3,"['Burgers', 'Pizza', 'American (Traditional)']",/biz/masonry-grill-salem-3,146.0
Salem,Nancy Jo’s Burgers & Fries,131.0,3.5,"['Burgers', 'Fast Food']",/biz/nancy-jos-burgers-and-fries-salem-2,62.0
Salem,Big Wig Donuts,119.0,4.6,"['Donuts', 'Vegan', 'Gluten-Free']",/biz/big-wig-donuts-salem-2,80.0
Salem,Tony’s Taco Shop,100.0,4.1,['Mexican'],/biz/tonys-taco-shop-salem-2,114.0
Salem,TokyRoll Sushi & Poké - Salem,161.0,4.0,"['Sushi Bars', 'Poke']",/biz/tokyroll-sushi-and-pok%C3%A9-salem-salem,35.0
Salem,Oriental Sushi & Chinese,145.0,4.3,"['Chinese', 'Sushi Bars', 'Japanese']",/biz/oriental-sushi-and-chinese-salem,49.0
Salem,G3 Pizza & Burgers,212.0,4.6,"['Pizza', 'Burgers', 'Coffee & Tea']",/biz/g3-pizza-and-burgers-aumsville,8.0
Salt Lake City,Stoneground Kitchen,38.0,3.8,"['Pizza', 'Italian', 'Beverage Store']",/biz/stoneground-kitchen-salt-lake-city-2,611.0
Salt Lake City,Squatters Pub Brewery,12.0,3.8,"['Brewpubs', 'Salad']",/biz/squatters-pub-brewery-salt-lake-city-4,1300.0
Salt Lake City,Blue Iguana,42.0,3.4,"['Mexican', 'Seafood', 'Vegetarian']",/biz/blue-iguana-salt-lake-city-3,538.0
Salt Lake City,HSL,28.0,4.4,['American (New)'],/biz/hsl-salt-lake-city,711.0
Salt Lake City,Penny Ann’s Cafe,11.0,4.2,"['Cafes', 'American (Traditional)', 'Breakfast & Brunch']",/biz/penny-anns-cafe-salt-lake-city,1400.0
Salt Lake City,Monkeywrench,82.0,4.4,"['Desserts', 'Vegan', 'Ice Cream & Frozen Yogurt']",/biz/monkeywrench-salt-lake-city-3,281.0
Salt Lake City,Beaumont Bakery & Cafe,64.0,3.9,"['Coffee & Tea', 'Bakeries', 'Cafes']",/biz/beaumont-bakery-and-cafe-salt-lake-city,389.0
Salt Lake City,Christopher’s Prime Tavern & Grill,73.0,3.5,"['Seafood', 'Steakhouses']",/biz/christophers-prime-tavern-and-grill-salt-lake-city-3,336.0
Salt Lake City,Ivy & Varley,78.0,4.1,"['Bars', 'American (Traditional)', 'Venues & Event Spaces']",/biz/ivy-and-varley-salt-lake-city,304.0
Salt Lake City,Hook & Reel Cajun Seafood & Bar,131.0,4.1,['Seafood'],/biz/hook-and-reel-cajun-seafood-and-bar-west-valley-city-2,135.0
Salt Lake City,Los Tapatios Taco Grill,135.0,4.4,['Mexican'],/biz/los-tapatios-taco-grill-salt-lake-city,127.0
Salt Lake City,Sonoma Grill & Wine Bar,143.0,3.7,"['Italian', 'Asian Fusion', 'Tapas/Small Plates']",/biz/sonoma-grill-and-wine-bar-salt-lake-city,109.0
Salt Lake City,Copper Canyon Grill House And Tavern,150.0,2.5,"['American (New)', 'Breakfast & Brunch', 'Bars']",/biz/copper-canyon-grill-house-and-tavern-salt-lake-city,88.0
Salt Lake City,Tacos Hidalgo,169.0,4.8,"['Mexican', 'Food Stands']",/biz/tacos-hidalgo-salt-lake-city,59.0
Salt Lake City,Street Tacos Don Joaquin -Salt Lake,206.0,4.1,['Tacos'],/biz/street-tacos-don-joaquin-salt-lake-salt-lake-city,20.0
San Jose,Pacific Catch,26.0,3.9,"['Seafood', 'Sushi Bars', 'Tacos']",/biz/pacific-catch-campbell-2,1900.0
San Jose,The Farmers Union,47.0,3.5,"['American (Traditional)', 'Gastropubs']",/biz/the-farmers-union-san-jose,1300.0
San Jose,Bun Bo Hue An Nam,21.0,4.0,"['Vietnamese', 'Soup']",/biz/bun-bo-hue-an-nam-san-jose,2100.0
San Jose,The Breakfast Club,4.0,3.9,"['Breakfast & Brunch', 'Waffles', 'American (Traditional)']",/biz/the-breakfast-club-san-jose,3800.0
San Jose,ToBang,16.0,4.1,"['Korean', 'Barbeque']",/biz/tobang-santa-clara-2,2500.0
San Jose,Maya’s Cafe,81.0,4.3,"['Latin American', 'Honduran']",/biz/mayas-cafe-san-jose-2,704.0
San Jose,Brew City Grill,96.0,4.4,"['Burgers', 'Pubs', 'Brewpubs']",/biz/brew-city-grill-campbell-3,601.0
San Jose,Chicken Meets Rice,55.0,4.3,"['Chicken Shop', 'Asian Fusion', 'Chinese']",/biz/chicken-meets-rice-santa-clara,1200.0
San Jose,Water Tower Kitchen,67.0,4.3,"['American (New)', 'Sports Bars', 'Cocktail Bars']",/biz/water-tower-kitchen-campbell,802.0
San Jose,Umi Hand Roll Bar,134.0,3.9,['Sushi Bars'],/biz/umi-hand-roll-bar-san-jose-2,276.0
San Jose,Slater’s 50/50 - San Jose,141.0,3.5,"['Burgers', 'American (New)', 'Bars']",/biz/slaters-50-50-san-jose-san-jose,245.0
San Jose,Uncle John’s Pancake House - The Alameda,104.0,4.4,['Breakfast & Brunch'],/biz/uncle-johns-pancake-house-the-alameda-san-jose,477.0
San Jose,Thaibodia Bistro,190.0,4.5,"['Thai', 'Cambodian', 'Chicken Wings']",/biz/thaibodia-bistro-san-jose,67.0
San Jose,Milk Belly Bakery,182.0,4.4,"['Bakeries', 'Breakfast & Brunch', 'Food Delivery Services']",/biz/milk-belly-bakery-san-jose,90.0
San Jose,Nagoya Sushi,200.0,4.5,"['Japanese', 'Sushi Bars']",/biz/nagoya-sushi-san-jose,53.0
San Leandro,Scolari’s,15.0,4.2,"['Burgers', 'Sandwiches', 'Salad']",/biz/scolaris-alameda,1300.0
San Leandro,Frodo Joe’s Coffee & Tea,32.0,4.3,"['Coffee & Tea', 'Breakfast & Brunch', 'Creperies']",/biz/frodo-joes-coffee-and-tea-san-lorenzo,839.0
San Leandro,Zocalo Coffeehouse,22.0,4.1,"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']",/biz/zocalo-coffeehouse-san-leandro-2,1100.0
San Leandro,Fifth Wheel,34.0,4.1,"['American (Traditional)', 'Breakfast & Brunch']",/biz/fifth-wheel-san-leandro,788.0
San Leandro,Vientian Cafe,20.0,4.2,"['Vietnamese', 'Thai', 'Laotian']",/biz/vientian-cafe-oakland-3,1200.0
San Leandro,Little Namking,96.0,3.8,['Chinese'],/biz/little-namking-san-leandro-2,323.0
San Leandro,Pho An Hoa,53.0,3.7,"['Vietnamese', 'Chinese']",/biz/pho-an-hoa-san-leandro,594.0
San Leandro,Minami Sushi,49.0,4.0,"['Japanese', 'Sushi Bars', 'Sports Bars']",/biz/minami-sushi-san-leandro,631.0
San Leandro,Ramen101,52.0,3.9,['Ramen'],/biz/ramen101-san-leandro,600.0
San Leandro,Fire Wings,125.0,3.4,['Chicken Wings'],/biz/fire-wings-hayward,245.0
San Leandro,Vons Chicken,140.0,4.1,"['Chicken Wings', 'Korean']",/biz/vons-chicken-hayward,196.0
San Leandro,Chinese Bakery and Deli,126.0,3.8,"['Bakeries', 'Chinese', 'Delis']",/biz/chinese-bakery-and-deli-san-leandro,237.0
San Leandro,Great Wall Restaurant,149.0,3.3,"['Chinese', 'Seafood']",/biz/great-wall-restaurant-san-leandro,173.0
San Leandro,Mochinut San Leandro,176.0,3.7,"['Donuts', 'Coffee & Tea', 'Hot Dogs']",/biz/mochinut-san-leandro-san-leandro,85.0
San Leandro,Lao and Sushi Bistro,205.0,4.6,"['Sushi Bars', 'Laotian']",/biz/lao-and-sushi-bistro-alameda,27.0
San Mateo,"Kincaid’s Fish, Chop & Steakhouse",29.0,3.5,"['Seafood', 'Steakhouses', 'American (Traditional)']",/biz/kincaids-fish-chop-and-steakhouse-burlingame,1300.0
San Mateo,Himawari,9.0,3.8,"['Ramen', 'Noodles']",/biz/himawari-san-mateo-2,2300.0
San Mateo,Cuisinett Bistro & Market,46.0,4.3,"['French', 'Comfort Food']",/biz/cuisinett-bistro-and-market-san-carlos,930.0
San Mateo,Mokutanya,7.0,3.9,['Ramen'],/biz/mokutanya-burlingame,2300.0
San Mateo,Gyu-Kaku Japanese BBQ,37.0,3.7,"['Japanese', 'Barbeque', 'Asian Fusion']",/biz/gyu-kaku-japanese-bbq-san-mateo,1100.0
San Mateo,Kaz Teriyaki Grill,82.0,3.9,['Japanese'],/biz/kaz-teriyaki-grill-san-mateo,606.0
San Mateo,Vespucci Ristorante Italiano,78.0,4.3,['Italian'],/biz/vespucci-ristorante-italiano-san-mateo-3,625.0
San Mateo,Kemuri Japanese Barú,69.0,4.0,"['Japanese', 'Bars', 'Asian Fusion']",/biz/kemuri-japanese-bar%C3%BA-redwood-city-3,686.0
San Mateo,Mykonos Meze,85.0,4.6,"['Bars', 'Greek', 'Tapas/Small Plates']",/biz/mykonos-meze-burlingame,572.0
San Mateo,MidiCi Neapolitan Pizza - San Mateo,121.0,3.7,"['Pizza', 'Wine Bars', 'Tapas/Small Plates']",/biz/midici-neapolitan-pizza-san-mateo-san-mateo,392.0
San Mateo,Koja Kitchen,116.0,3.7,"['Japanese', 'Korean', 'Asian Fusion']",/biz/koja-kitchen-san-mateo-2,427.0
San Mateo,Centro Pizza,141.0,4.4,"['Pizza', 'Salad']",/biz/centro-pizza-burlingame,276.0
San Mateo,Silver Lake Seafood Restaurant,146.0,4.0,['Chinese'],/biz/silver-lake-seafood-restaurant-san-mateo-2,261.0
San Mateo,SAJJ Mediterranean,153.0,4.2,"['Mediterranean', 'Middle Eastern', 'Halal']",/biz/sajj-mediterranean-san-mateo,213.0
San Mateo,Hing Lung - Temp. CLOSED,196.0,3.7,"['Noodles', 'Cantonese']",/biz/hing-lung-san-mateo-2,58.0
Santa Clara,Paesano Ristorante Italiano,45.0,4.1,['Italian'],/biz/paesano-ristorante-italiano-san-jose,1300.0
Santa Clara,Pizza Antica,9.0,3.8,['Pizza'],/biz/pizza-antica-san-jose,3300.0
Santa Clara,Ozumo Santana Row,42.0,4.1,"['Izakaya', 'Sushi Bars']",/biz/ozumo-santana-row-san-jose-2,1400.0
Santa Clara,ToBang,12.0,4.1,"['Korean', 'Barbeque']",/biz/tobang-santa-clara-2,2500.0
Santa Clara,Bill’s Cafe,17.0,4.1,"['Breakfast & Brunch', 'American (Traditional)']",/biz/bills-cafe-san-jose-25,2300.0
Santa Clara,Su’s Mongolian BBQ,86.0,3.8,"['Barbeque', 'Buffets', 'Mongolian']",/biz/sus-mongolian-bbq-santa-clara-2,689.0
Santa Clara,Demiya,84.0,4.0,['Japanese'],/biz/demiya-san-jose,696.0
Santa Clara,China Stix Restaurant,68.0,3.4,"['Chinese', 'Seafood']",/biz/china-stix-restaurant-santa-clara,787.0
Santa Clara,Sweet Maple,95.0,4.1,"['Breakfast & Brunch', 'American (Traditional)', 'Coffee & Tea']",/biz/sweet-maple-cupertino,613.0
Santa Clara,Mastro’s Steakhouse,108.0,3.8,"['Steakhouses', 'Seafood']",/biz/mastro-s-steakhouse-santa-clara,428.0
Santa Clara,Men-Bei Ramen,101.0,4.0,['Ramen'],/biz/men-bei-ramen-santa-clara-2,515.0
Santa Clara,Indian Tadka,125.0,4.4,['Indian'],/biz/indian-tadka-sunnyvale,336.0
Santa Clara,Top Dumpling,181.0,4.1,['Asian Fusion'],/biz/top-dumpling-sunnyvale,117.0
Santa Clara,BN Chicken,150.0,4.0,['Korean'],/biz/bn-chicken-santa-clara-2,247.0
Santa Clara,Olioli Hawaiian BBQ,207.0,4.7,"['Fast Food', 'Barbeque']",/biz/olioli-hawaiian-bbq-san-jose,46.0
Schaumburg,Portillo’s & Barnelli’s Schaumburg,27.0,3.8,"['Hot Dogs', 'Salad', 'Burgers']",/biz/portillos-and-barnellis-schaumburg-schaumburg,641.0
Schaumburg,Kura Revolving Sushi Bar,23.0,3.8,"['Sushi Bars', 'Conveyor Belt Sushi']",/biz/kura-revolving-sushi-bar-schaumburg,669.0
Schaumburg,Bahama Breeze,21.0,3.6,"['Bars', 'Seafood', 'Latin American']",/biz/bahama-breeze-schaumburg-4,712.0
Schaumburg,Brazil Express Churrasco Grill,32.0,4.4,"['Brazilian', 'Steakhouses', 'Buffets']",/biz/brazil-express-churrasco-grill-schaumburg-3,568.0
Schaumburg,Lou Malnati’s Pizzeria,16.0,4.2,"['Pizza', 'Italian', 'Sandwiches']",/biz/lou-malnatis-pizzeria-schaumburg-2,792.0
Schaumburg,Lalo’s Mexican Restaurant - Schaumburg,92.0,3.3,"['Mexican', 'Bars', 'Seafood']",/biz/lalo-s-mexican-restaurant-schaumburg-schaumburg,247.0
Schaumburg,Don’s Dock Seafood,58.0,4.2,"['Seafood Markets', 'Seafood']",/biz/dons-dock-seafood-des-plaines,373.0
Schaumburg,Miller’s Ale House,84.0,3.4,"['Sports Bars', 'American (Traditional)']",/biz/millers-ale-house-schaumburg-3,272.0
Schaumburg,Farmhouse On North,90.0,4.1,"['American (New)', 'Beer Bar', 'Desserts']",/biz/farmhouse-on-north-barrington,249.0
Schaumburg,Neoteca,120.0,4.1,"['Pizza', 'Italian', 'Wine Bars']",/biz/neoteca-barrington,159.0
Schaumburg,The Capital Grille,125.0,4.1,"['Steakhouses', 'Seafood', 'Wine Bars']",/biz/the-capital-grille-schaumburg-2,144.0
Schaumburg,Franco’s Cucina Italian Bakery & Deli,112.0,4.4,"['Bakeries', 'Caterers', 'Delis']",/biz/francos-cucina-italian-bakery-and-deli-streamwood,179.0
Schaumburg,Tropical Time,154.0,3.8,['Caribbean'],/biz/tropical-time-northlake,78.0
Schaumburg,Rebel Kitchen + Bar,162.0,4.1,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",/biz/rebel-kitchen-bar-lombard,65.0
Schaumburg,India Foodie Lounge,232.0,4.4,"['Bars', 'Indian']",/biz/india-foodie-lounge-palatine,5.0
Somerville,The Friendly Toast,3.0,4.3,"['Bars', 'Breakfast & Brunch', 'Diners']",/biz/the-friendly-toast-back-bay,2800.0
Somerville,Café Luna,8.0,4.2,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",/biz/caf%C3%A9-luna-cambridge-3,1700.0
Somerville,Fuji at Assembly,38.0,4.2,"['Sushi Bars', 'Salad', 'Asian Fusion']",/biz/fuji-at-assembly-somerville-3,646.0
Somerville,Posto,18.0,4.0,"['Italian', 'Pizza']",/biz/posto-somerville,1000.0
Somerville,The Smoke Shop BBQ - Kendall Square,34.0,3.9,"['Southern', 'Barbeque', 'Whiskey Bars']",/biz/the-smoke-shop-bbq-kendall-square-cambridge,688.0
Somerville,Desfina Restaurant,94.0,3.9,"['Greek', 'Mediterranean', 'American (Traditional)']",/biz/desfina-restaurant-cambridge,276.0
Somerville,Out of the Blue,96.0,4.0,['Seafood'],/biz/out-of-the-blue-somerville,272.0
Somerville,Ariana Restaurant,52.0,4.4,['Afghan'],/biz/ariana-restaurant-brighton,484.0
Somerville,The Abbey,89.0,3.7,"['American (New)', 'Cocktail Bars', 'Pubs']",/biz/the-abbey-cambridge,298.0
Somerville,Pepi’s Pizzeria,144.0,3.8,['Pizza'],/biz/pepis-pizzeria-somerville,127.0
Somerville,Black Sheep Bagel Cafe,106.0,4.2,"['Bagels', 'Coffee & Tea', 'Breakfast & Brunch']",/biz/black-sheep-bagel-cafe-cambridge-2,241.0
Somerville,Flour Bakery + Cafe,100.0,4.2,"['Coffee & Tea', 'Bakeries', 'Sandwiches']",/biz/flour-bakery-cafe-cambridge-2,254.0
Somerville,Parla XXI,189.0,3.6,"['Cocktail Bars', 'Tapas/Small Plates']",/biz/parla-xxi-somerville,53.0
Somerville,Comfort Kitchen,183.0,4.6,"['Comfort Food', 'Caribbean', 'Pan Asian']",/biz/comfort-kitchen-dorchester,59.0
Somerville,Deep Cuts,218.0,4.5,"['Breweries', 'Sandwiches', 'Music Venues']",/biz/deep-cuts-medford,19.0
Sunnyvale,Ramen Nagi,13.0,4.4,['Ramen'],/biz/ramen-nagi-santa-clara,2200.0
Sunnyvale,Eureka! - Mountain View,34.0,3.8,['American (Traditional)'],/biz/eureka-mountain-view-mountain-view-2,1300.0
Sunnyvale,Chaats And Currys,46.0,3.8,"['Indian', 'Halal', 'Fast Food']",/biz/chaats-and-currys-sunnyvale-6,1100.0
Sunnyvale,Puesto Santa Clara,20.0,3.9,"['Mexican', 'Cocktail Bars']",/biz/puesto-santa-clara-santa-clara-2,1700.0
Sunnyvale,Inchin’s Bamboo Garden,40.0,2.8,"['Asian Fusion', 'Chinese', 'Indian']",/biz/inchins-bamboo-garden-sunnyvale-3,1200.0
Sunnyvale,Urfa Bistro,96.0,4.4,"['Mediterranean', 'Turkish', 'Middle Eastern']",/biz/urfa-bistro-los-altos,437.0
Sunnyvale,Kumako Ramen Den,85.0,4.6,['Ramen'],/biz/kumako-ramen-den-san-jose-3,541.0
Sunnyvale,Fleming’s Prime Steakhouse & Wine Bar,53.0,4.3,"['Wine Bars', 'Steakhouses', 'Seafood']",/biz/fleming-s-prime-steakhouse-and-wine-bar-santa-clara-5,963.0
Sunnyvale,Hanabusa Café,77.0,3.6,"['Desserts', 'Cafes']",/biz/hanabusa-caf%C3%A9-sunnyvale,629.0
Sunnyvale,Ajito,110.0,4.0,['Japanese'],/biz/ajito-cupertino,347.0
Sunnyvale,Danawa,132.0,3.9,"['Asian Fusion', 'Korean', 'Lounges']",/biz/danawa-santa-clara-2,281.0
Sunnyvale,Indian Tadka,114.0,4.4,['Indian'],/biz/indian-tadka-sunnyvale,336.0
Sunnyvale,Sizzling Lunch,172.0,4.4,"['Steakhouses', 'Japanese']",/biz/sizzling-lunch-mountain-view,114.0
Sunnyvale,Egglicious India,176.0,4.7,['Indian'],/biz/egglicious-india-san-jose,101.0
Sunnyvale,SV Cocina and Pupuseria,205.0,4.5,['Salvadoran'],/biz/sv-cocina-and-pupuseria-sunnyvale,34.0
Torrance,Tony’s On the Pier,44.0,3.4,"['Seafood', 'Cocktail Bars', 'Steakhouses']",/biz/tonys-on-the-pier-redondo-beach,1300.0
Torrance,CoCo Ichibanya,27.0,3.9,['Japanese Curry'],/biz/coco-ichibanya-torrance,1600.0
Torrance,BJ’s Restaurant & Brewhouse,33.0,2.8,"['Pizza', 'American (Traditional)', 'Brewpubs']",/biz/bjs-restaurant-and-brewhouse-torrance,1500.0
Torrance,The San Franciscan,47.0,3.9,"['Karaoke', 'American (Traditional)', 'Steakhouses']",/biz/the-san-franciscan-torrance,1200.0
Torrance,Jus’ Poke,13.0,4.6,"['Hawaiian', 'Poke']",/biz/jus-poke-redondo-beach,2200.0
Torrance,the Hook & Plow Hermosa,81.0,4.1,"['American (New)', 'Bars', 'Seafood']",/biz/the-hook-and-plow-hermosa-hermosa-beach,697.0
Torrance,mar’sel,78.0,4.1,"['American (New)', 'Diners', 'Seafood']",/biz/marsel-rancho-palos-verdes,723.0
Torrance,Darrow’s New Orleans Grill,49.0,4.4,"['Cajun/Creole', 'Bars', 'Breakfast & Brunch']",/biz/darrows-new-orleans-grill-carson,1200.0
Torrance,Sea Level Restaurant & Lounge,74.0,4.2,"['American (New)', 'Lounges', 'Seafood']",/biz/sea-level-restaurant-and-lounge-redondo-beach-2,827.0
Torrance,Mama Ds Hermosa Beach,120.0,4.6,"['Italian', 'Pizza']",/biz/mama-ds-hermosa-beach-hermosa-beach,379.0
Torrance,La Bella Napoli,116.0,4.4,"['Pizza', 'Italian', 'Desserts']",/biz/la-bella-napoli-torrance-2,410.0
Torrance,Panelas Brazil Cuisine,118.0,4.5,"['Brazilian', 'Sandwiches', 'Empanadas']",/biz/panelas-brazil-cuisine-redondo-beach,390.0
Torrance,Kurisaki,155.0,4.4,"['Japanese', 'Sushi Bars']",/biz/kurisaki-redondo-beach,212.0
Torrance,The Rex Seaside Steakhouse,157.0,3.9,['Steakhouses'],/biz/the-rex-seaside-steakhouse-redondo-beach,206.0
Torrance,Baba’s Deli Subs,196.0,4.9,"['Sandwiches', 'Salad', 'Delis']",/biz/babas-deli-subs-torrance,73.0
Tucson,Blue Willow Restaurant & Gift Shop,23.0,4.0,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/blue-willow-restaurant-and-gift-shop-tucson-2,764.0
Tucson,Smokey Mo,37.0,4.5,"['Barbeque', 'Burgers', 'Sandwiches']",/biz/smokey-mo-tucson,603.0
Tucson,Agustin Kitchen,36.0,3.4,"['American (New)', 'French', 'Cocktail Bars']",/biz/agustin-kitchen-tucson-3,606.0
Tucson,5 Points Market & Restaurant,31.0,4.3,"['American (New)', 'Breakfast & Brunch', 'Vegetarian']",/biz/5-points-market-and-restaurant-tucson,662.0
Tucson,Kingfisher Bar & Grill,41.0,3.8,"['Seafood', 'Lounges']",/biz/kingfisher-bar-and-grill-tucson-2,594.0
Tucson,47 Scott - Temp. CLOSED,68.0,4.1,"['Comfort Food', 'American (Traditional)', 'Cocktail Bars']",/biz/47-scott-tucson,460.0
Tucson,Vero Amore - Swan,56.0,3.9,"['Pizza', 'Italian']",/biz/vero-amore-swan-tucson-2,527.0
Tucson,D’s Island Grill JA,95.0,4.5,['Caribbean'],/biz/ds-island-grill-ja-tucson-2,281.0
Tucson,Feast,54.0,4.1,['American (New)'],/biz/feast-tucson-2,530.0
Tucson,BBQ Rush Restaurant,136.0,3.9,['Barbeque'],/biz/bbq-rush-restaurant-tucson-2,153.0
Tucson,Zio Peppe,126.0,4.1,"['Pizza', 'Italian']",/biz/zio-peppe-tucson,188.0
Tucson,Caravan Grill,141.0,4.4,"['Halal', 'Mediterranean', 'Bakeries']",/biz/caravan-grill-tucson-2,140.0
Tucson,Raising Cane’s Chicken Fingers,184.0,3.3,"['Fast Food', 'Chicken Wings']",/biz/raising-cane-s-chicken-fingers-tucson-2,53.0
Tucson,Two Hands Corn Dogs,178.0,3.5,"['Korean', 'Hot Dogs']",/biz/two-hands-corn-dogs-tucson,59.0
Tucson,La Yaquesita Mexican Cuisine,197.0,4.8,"['Food Trucks', 'Tacos', 'Hot Dogs']",/biz/la-yaquesita-mexican-cuisine-no-title,37.0
Walnut Creek,Esin Restaurant & Bar,43.0,4.3,"['American (New)', 'Desserts']",/biz/esin-restaurant-and-bar-danville,1200.0
Walnut Creek,Jacks Restaurant & Bar,8.0,3.9,"['American (Traditional)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/jacks-restaurant-and-bar-pleasant-hill,2100.0
Walnut Creek,Ohgane,16.0,4.1,"['Korean', 'Barbeque']",/biz/ohgane-concord-2,1600.0
Walnut Creek,Rooftop,14.0,3.6,['American (New)'],/biz/rooftop-walnut-creek,1700.0
Walnut Creek,San Francisco Creamery,31.0,3.9,"['Desserts', 'Ice Cream & Frozen Yogurt', 'American (Traditional)']",/biz/san-francisco-creamery-walnut-creek,1300.0
Walnut Creek,Wild Ginger,84.0,4.3,"['Chinese', 'Noodles', 'Burgers']",/biz/wild-ginger-alameda,630.0
Walnut Creek,Sargam Indian Cuisine,79.0,3.9,"['Indian', 'Buffets', 'Breakfast & Brunch']",/biz/sargam-indian-cuisine-walnut-creek,676.0
Walnut Creek,Kinder’s Meats Deli BBQ,90.0,3.8,"['Barbeque', 'Delis', 'Sandwiches']",/biz/kinders-meats-deli-bbq-walnut-creek-3,596.0
Walnut Creek,Galpao Gaucho Brazilian Steakhouse,61.0,4.6,"['Steakhouses', 'Brazilian']",/biz/galpao-gaucho-brazilian-steakhouse-walnut-creek,908.0
Walnut Creek,Stix Eatery,111.0,4.2,"['Salad', 'Noodles', 'Soup']",/biz/stix-eatery-concord,454.0
Walnut Creek,Peony Garden,127.0,3.7,"['Dim Sum', 'Cantonese']",/biz/peony-garden-walnut-creek,386.0
Walnut Creek,Oke Poke,122.0,4.4,"['Poke', 'Seafood', 'Hawaiian']",/biz/oke-poke-walnut-creek-2,414.0
Walnut Creek,Bardo Lounge & Supper Club,153.0,4.3,"['Lounges', 'American (New)', 'Cocktail Bars']",/biz/bardo-lounge-and-supper-club-oakland,213.0
Walnut Creek,Mama’s Lumpia,177.0,3.9,['Filipino'],/biz/mamas-lumpia-pacheco,145.0
Walnut Creek,Lou’s Chicken Shop,207.0,4.6,"['Chicken Shop', 'Asian Fusion', 'Sandwiches']",/biz/lous-chicken-shop-moraga-3,60.0
"Washington, DC",Agora DC,31.0,4.0,"['Mediterranean', 'Turkish', 'Vegetarian']",/biz/agora-dc-washington-8,1500.0
"Washington, DC",Toki Underground,13.0,4.1,"['Ramen', 'Cocktail Bars', 'Izakaya']",/biz/toki-underground-washington,2500.0
"Washington, DC",Keren Restaurant,40.0,4.6,"['Coffee & Tea', 'Eritrean', 'Sandwiches']",/biz/keren-restaurant-washington,1200.0
"Washington, DC",il Canale,6.0,4.3,"['Italian', 'Pizza', 'Wine Bars']",/biz/il-canale-washington-2,4400.0
"Washington, DC",Filomena Ristorante,10.0,4.2,"['Italian', 'Wine Bars']",/biz/filomena-ristorante-washington,3300.0
"Washington, DC",Lavagna,73.0,4.0,['Italian'],/biz/lavagna-washington,755.0
"Washington, DC",Lupo Verde,57.0,3.8,"['Italian', 'Salad', 'Wine Bars']",/biz/lupo-verde-washington,905.0
"Washington, DC",Pearl Dive Oyster Palace,50.0,4.2,"['Seafood', 'Breakfast & Brunch']",/biz/pearl-dive-oyster-palace-washington,1000.0
"Washington, DC",Rumi’s Kitchen,89.0,4.5,['Persian/Iranian'],/biz/rumi-s-kitchen-washington,545.0
"Washington, DC",Mercy Me,125.0,3.8,"['American (New)', 'Cafes', 'Bars']",/biz/mercy-me-washington-2,325.0
"Washington, DC",Little Coco’s,131.0,4.3,"['Italian', 'Pizza', 'Breakfast & Brunch']",/biz/little-cocos-washington,296.0
"Washington, DC",Off The Record,114.0,4.1,"['Bars', 'American (New)']",/biz/off-the-record-washington,363.0
"Washington, DC",Duck Duck Goose,176.0,4.1,"['French', 'Cocktail Bars', 'American (New)']",/biz/duck-duck-goose-washington-2,135.0
"Washington, DC",Prost,180.0,4.2,"['German', 'Breakfast & Brunch', 'Sandwiches']",/biz/prost-washington-2,131.0
"Washington, DC",Busboys and Poets - Bookstore,237.0,4.5,"['American (New)', 'Vegan', 'Breakfast & Brunch']",/biz/busboys-and-poets-bookstore-washington,8.0
